Data from T_3_S_MAYP1165941__0__20-09-12-935.txt Node

Date: Wed May 31 20:09:12 JST 2023
User: takis
Spectrometer: MAYP116594
Trigger mode: 0
Integration Time (sec): 5.000000E-2
Scans to average: 100
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
199.712	844.68
200.181	-157.35
200.65	30.47
201.119	-11.14
201.587	115.46
202.056	114.24
202.525	126.2
202.993	137.75
203.462	135.59
203.93	122.39
204.399	129.23
204.867	121.65
205.336	123.13
205.804	126.22
206.273	118.89
206.741	110.27
207.21	111.92
207.678	118.96
208.146	115.27
208.615	115.67
209.083	116.66
209.551	126.24
210.02	122.01
210.488	124.74
210.956	130.94
211.424	126.64
211.893	134.23
212.361	126.65
212.829	115
213.297	132.21
213.765	121.57
214.233	126.34
214.701	123.87
215.169	115.78
215.637	128.35
216.105	118.11
216.573	142.8
217.041	118.07
217.509	121.45
217.977	145.71
218.445	127.27
218.913	132.55
219.381	126.63
219.848	128.53
220.316	134.69
220.784	134.18
221.252	120.2
221.719	125.99
222.187	121.55
222.655	124.15
223.122	128.52
223.59	132.36
224.058	137.45
224.525	115.84
224.993	122.34
225.46	131.32
225.928	123.05
226.395	136.58
226.863	130.74
227.33	133.61
227.798	136.89
228.265	135.04
228.732	123.2
229.2	112.51
229.667	129.89
230.134	125.63
230.602	116.24
231.069	137.28
231.536	126
232.003	119.69
232.47	135.36
232.938	118.81
233.405	125.73
233.872	123.76
234.339	120.59
234.806	124.12
235.273	127.93
235.74	130.99
236.207	127.9
236.674	132.24
237.141	132.85
237.608	121.14
238.075	119.09
238.542	111.87
239.009	127.98
239.476	126.9
239.942	134.46
240.409	125.69
240.876	122.01
241.343	125.69
241.809	128.82
242.276	147.21
242.743	116.13
243.21	122.59
243.676	121.89
244.143	137.3
244.609	134.2
245.076	126.06
245.542	117.5
246.009	120.61
246.476	130.21
246.942	125.93
247.408	116.41
247.875	126.94
248.341	127.79
248.808	127.67
249.274	127.73
249.74	131.66
250.207	139.73
250.673	127.57
251.139	137.77
251.606	128.85
252.072	141.45
252.538	125.42
253.004	125.87
253.47	133.69
253.936	131.43
254.403	134.75
254.869	130.56
255.335	122.59
255.801	126.1
256.267	120.7
256.733	131.6
257.199	133.64
257.665	119.29
258.131	116.93
258.596	135.01
259.062	136.15
259.528	123.4
259.994	123.02
260.46	127.62
260.926	115.62
261.391	116.5
261.857	131.92
262.323	131.45
262.789	126.19
263.254	135.89
263.72	123.98
264.185	126.63
264.651	134.29
265.117	129.63
265.582	132.81
266.048	133.97
