Data from T_2_S_MAYP1165941__1__20-04-32-961.txt Node

Date: Wed May 31 20:04:32 JST 2023
User: takis
Spectrometer: MAYP116594
Trigger mode: 0
Integration Time (sec): 5.000000E-2
Scans to average: 100
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
199.712	843.28
200.181	-156.16
200.65	30.54
201.119	-11.08
201.587	109.46
202.056	107.79
202.525	116.46
202.993	129.53
203.462	123.85
203.93	112.02
204.399	121.89
204.867	111.97
205.336	114.35
205.804	116.72
206.273	112.42
206.741	100.93
207.21	104.68
207.678	110.87
208.146	106.76
208.615	109.38
209.083	107.08
209.551	115.82
210.02	112.42
210.488	114.19
210.956	121.46
211.424	118.63
211.893	125.59
212.361	117.64
212.829	107.03
213.297	123.68
213.765	114.57
214.233	117.92
214.701	116.79
215.169	108.07
215.637	118.26
216.105	109
216.573	134.57
217.041	110.75
217.509	112.44
217.977	136.05
218.445	118.56
218.913	125.49
219.381	119.44
219.848	120.35
220.316	128.04
220.784	123.56
221.252	112.71
221.719	117.49
222.187	114.03
222.655	117.51
223.122	121.36
223.59	125.83
224.058	128.27
224.525	107.77
224.993	113.34
225.46	124.22
225.928	115.94
226.395	129.26
226.863	122.47
227.33	125.79
227.798	128.54
228.265	128.08
228.732	116.39
229.2	104.51
229.667	122.58
230.134	117.95
230.602	109.25
231.069	128.57
231.536	119.98
232.003	111.82
232.47	127.55
232.938	112.63
233.405	117.61
233.872	117.42
234.339	114.56
234.806	118.16
235.273	118.63
235.74	125.35
236.207	119.11
236.674	125.18
237.141	124.79
237.608	113.73
238.075	114.43
238.542	104.17
239.009	120.68
239.476	119.34
239.942	126.55
240.409	117.26
240.876	115.62
241.343	118.94
241.809	121.13
242.276	138.09
242.743	108.83
243.21	116.11
243.676	114.7
244.143	131.28
244.609	126.6
245.076	118.32
245.542	109.49
246.009	112.61
246.476	121.42
246.942	118.94
247.408	107.65
247.875	119.78
248.341	123.44
248.808	119.63
249.274	122.18
249.74	125.18
250.207	132.84
250.673	123.73
251.139	132.42
251.606	120.69
252.072	135.15
252.538	120.03
253.004	118.85
253.47	126.59
253.936	125.58
254.403	129
254.869	123.49
255.335	113.9
255.801	119.95
256.267	112.69
256.733	124.09
257.199	126.85
257.665	113.15
258.131	110.66
258.596	127.02
259.062	129.83
259.528	116.75
259.994	116.33
260.46	119.56
260.926	108.56
261.391	109.63
261.857	125.69
262.323	122.39
262.789	120.35
263.254	130.46
263.72	116.11
264.185	118.01
264.651	128.36
265.117	121.7
265.582	126.64
266.048	125.69
266.513	117.24
266.979	118.65
267.444	114.32
267.91	115.69
268.375	117.17
268.84	98.73
269.306	125.48
269.771	115.71
270.236	115.62
270.702	130.37
271.167	113.85
271.632	127.96
272.098	120.93
272.563	117.25
273.028	113.23
273.493	111.92
273.958	121.55
274.423	118.48
274.888	130.09
275.353	110.88
275.819	112.75
276.284	111.58
276.749	121.69
277.214	130.5
277.678	132.72
278.143	111.6
278.608	118.96
279.073	117.77
279.538	125.92
280.003	115.9
280.468	125.71
280.932	118.84
281.397	122.24
281.862	124.33
282.327	115.65
282.791	127.71
283.256	115.32
283.721	119.14
284.185	122.88
284.65	122.54
285.114	117.97
285.579	115.69
286.044	120.75
286.508	109.86
286.973	124.63
287.437	131.76
287.901	113.81
288.366	137.84
288.83	121.78
289.295	126.01
289.759	108.57
290.223	123.82
290.687	121.73
291.152	133.25
291.616	121.54
292.08	121.91
292.544	122.75
293.009	124.66
293.473	141.58
293.937	128.09
294.401	118.56
294.865	133.39
295.329	123.4
295.793	110.59
296.257	114.5
296.721	114.99
297.185	123.85
297.649	111.05
298.113	116.52
298.577	115.35
299.041	117.86
299.505	131.04
299.968	109.5
300.432	134.33
300.896	123.21
301.36	133.12
301.823	129.05
302.287	109.73
302.751	116.32
303.214	111.17
303.678	126.14
304.142	120.18
304.605	109.64
305.069	130.42
305.532	136.06
305.996	128.01
306.459	125.47
306.923	130.32
307.386	111.41
307.85	111.91
308.313	112.31
308.776	114.94
309.24	119.16
309.703	121.79
310.166	129.25
310.63	119.02
311.093	117.19
311.556	130.15
312.019	114.37
312.482	114.39
312.946	117.2
313.409	123.12
313.872	111.76
314.335	123.96
314.798	119.16
315.261	133.71
315.724	109.42
316.187	125.56
316.65	112.56
317.113	108.66
317.576	123.38
318.039	120.89
318.502	129.5
318.964	112.48
319.427	119.95
319.89	113.56
320.353	129.76
320.816	113.37
321.278	125.93
321.741	116.68
322.204	115.29
322.666	118.58
323.129	116.11
323.592	121.25
324.054	117.55
324.517	117.97
324.979	108.96
325.442	114.12
325.904	118.69
326.367	131.26
326.829	111.66
327.292	127.21
327.754	104.41
328.216	112
328.679	119.65
329.141	117.34
329.603	132.48
330.066	120.87
330.528	115.5
330.99	112.32
331.452	124.45
331.914	114.61
332.377	121
332.839	113.28
333.301	119.88
333.763	129.85
334.225	117.22
334.687	111.36
335.149	126.59
335.611	105.09
336.073	112.76
336.535	120.32
336.997	123.64
337.459	112.59
337.92	128.57
338.382	126.05
338.844	130.35
339.306	120.89
339.768	115.22
340.229	133.61
340.691	119.93
341.153	126.44
341.614	115.76
342.076	106.27
342.538	109.54
342.999	115.42
343.461	117.69
343.922	131.63
344.384	122.68
344.845	117.9
345.307	111.38
345.768	154.72
346.23	119.76
346.691	107.38
347.153	126.99
347.614	114.96
348.075	108.79
348.536	117.01
348.998	116.24
349.459	121.26
349.92	153.22
350.381	116.13
350.843	130.49
351.304	117.02
351.765	131.78
352.226	103.51
352.687	111.91
353.148	111.44
353.609	126.39
354.07	120.75
354.531	122.28
354.992	114.89
355.453	118.37
355.914	129.01
356.375	130.2
356.836	111.74
357.297	114.02
357.757	113.59
358.218	107.54
358.679	113.04
359.14	118.24
359.6	114.29
360.061	130.14
360.522	117.55
360.982	117.62
361.443	113.71
361.904	112.35
362.364	122.55
362.825	127.74
363.285	135.83
363.746	132.02
364.206	127.28
364.667	118.17
365.127	117.68
365.588	123.56
366.048	122.63
366.508	124.17
366.969	112.72
367.429	124.26
367.889	127.17
368.349	118.32
368.81	118.53
369.27	123.9
369.73	128.68
370.19	114.01
370.65	123.98
371.11	117.75
371.57	122.39
372.031	128.58
372.491	138.92
372.951	120.29
373.411	136.34
373.871	120.82
374.33	132.61
374.79	109.48
375.25	123.04
375.71	150.48
376.17	122.96
376.63	128.04
377.09	142.35
377.549	121.91
378.009	116.15
378.469	132.22
378.928	132.58
379.388	113.82
379.848	134.52
380.307	138.47
380.767	140.54
381.227	124.41
381.686	139.66
382.146	161.58
382.605	146.72
383.065	150.04
383.524	136.61
383.983	164.54
384.443	148.78
384.902	142.99
385.361	157.06
385.821	139.17
386.28	168.01
386.739	164.29
387.199	156.85
387.658	170.28
388.117	148.31
388.576	161.17
389.035	164.37
389.494	150.8
389.954	168.93
390.413	170.19
390.872	159.15
391.331	184.98
391.79	171.01
392.249	171.21
392.708	166.49
393.166	180.51
393.625	185.82
394.084	198.36
394.543	173.66
395.002	195.83
395.461	186.22
395.919	184.65
396.378	181.04
396.837	195.42
397.296	188.02
397.754	213.42
398.213	200.14
398.672	228.57
399.13	212.15
399.589	199.54
400.047	205.06
400.506	203.55
400.964	207.89
401.423	186.86
401.881	200.69
402.34	202.59
402.798	207.08
403.256	210.22
403.715	211.9
404.173	210.66
404.631	199.12
405.09	217.89
405.548	199.79
406.006	209.37
406.464	213.31
406.923	220.25
407.381	212.55
407.839	212.8
408.297	236.11
408.755	225.85
409.213	216.82
409.671	208.41
410.129	234.85
410.587	244.01
411.045	229.61
411.503	237.1
411.961	223.88
412.419	232.73
412.876	232.96
413.334	217.75
413.792	222.03
