Data from R_3_B_MAYP1165941__1__20-12-22-918.txt Node

Date: Wed May 31 20:12:22 JST 2023
User: takis
Spectrometer: MAYP116594
Trigger mode: 0
Integration Time (sec): 5.000000E-2
Scans to average: 100
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
199.712	845.49
200.181	-156.76
200.65	30.9
201.119	-10.76
201.587	119.69
202.056	119.4
202.525	133.02
202.993	147.6
203.462	144.27
203.93	131.64
204.399	141.01
204.867	130.27
205.336	133.4
205.804	133.86
206.273	129.04
206.741	117.87
207.21	122.46
207.678	127.84
208.146	125.13
208.615	126.82
209.083	124.31
209.551	134.74
210.02	129.94
210.488	133.29
210.956	139.12
211.424	136.38
211.893	143.67
212.361	134.72
212.829	123.84
213.297	141.29
213.765	132.23
214.233	133.68
214.701	133.4
215.169	123.52
215.637	134.95
216.105	125.1
216.573	152.19
217.041	126.55
217.509	131.09
217.977	156.12
218.445	134.61
218.913	143.37
219.381	135.06
219.848	135.96
220.316	143.41
220.784	141.15
221.252	128.79
221.719	135.49
222.187	131.06
222.655	133.25
223.122	137.34
223.59	142.4
224.058	144.18
224.525	123.64
224.993	130.36
225.46	139.3
225.928	130.57
226.395	145.06
226.863	137.59
227.33	141.32
227.798	143.61
228.265	144.59
228.732	132.74
229.2	121.01
229.667	138.09
230.134	132.85
230.602	125.11
231.069	145.64
231.536	136.46
232.003	127.53
232.47	143.51
232.938	128.39
233.405	133.17
233.872	131.06
234.339	130.46
234.806	132
235.273	136.48
235.74	139.79
236.207	136.15
236.674	140.41
237.141	140.38
237.608	129.44
238.075	129.14
238.542	119.46
239.009	134.39
239.476	134.33
239.942	143.04
240.409	132.35
240.876	128.06
241.343	134.32
241.809	137.22
242.276	156.57
242.743	124.35
243.21	132.75
243.676	128.83
244.143	144.62
244.609	142.35
245.076	133.99
245.542	125.7
246.009	128.17
246.476	138.93
246.942	133.02
247.408	123.68
247.875	135.09
248.341	135.78
248.808	132.92
249.274	136.04
249.74	138.96
250.207	147.97
250.673	136.79
251.139	145.72
251.606	136.83
252.072	149.79
252.538	133
253.004	134.23
253.47	141.39
253.936	139.62
254.403	143.47
254.869	137.84
255.335	131.31
255.801	133.24
256.267	127.98
256.733	139.04
257.199	140.5
257.665	126.14
258.131	123.96
258.596	142.47
259.062	145.03
259.528	130.85
259.994	130.08
260.46	133.77
260.926	123.09
261.391	124.25
261.857	140.87
262.323	137.95
262.789	134.44
263.254	143.55
263.72	131.95
264.185	135.69
264.651	142.13
265.117	138.17
265.582	139.57
266.048	141.12
266.513	131.69
266.979	131.62
267.444	127.7
267.91	129.16
268.375	132.52
268.84	112.15
269.306	139.37
269.771	128.58
270.236	130.35
270.702	145.28
271.167	127.34
271.632	141.55
272.098	135.3
272.563	132.06
273.028	127.05
273.493	125.08
273.958	135.21
274.423	131.57
274.888	143.82
275.353	124.92
275.819	126.16
276.284	126.52
276.749	136.63
277.214	145.93
277.678	147.77
278.143	124.98
278.608	132.07
279.073	133.7
279.538	141.52
280.003	128.05
280.468	140.04
280.932	131.84
281.397	136.37
281.862	139.37
282.327	128.79
282.791	141.14
283.256	128.84
283.721	132.28
284.185	137.23
284.65	135.79
285.114	130.7
285.579	129.63
286.044	133.89
286.508	122.75
286.973	138.24
287.437	144.5
287.901	126.97
288.366	152.21
288.83	135.33
289.295	139.38
289.759	119.67
290.223	139.89
290.687	135.43
291.152	146.8
291.616	135.63
292.08	136.44
292.544	135.29
293.009	138.46
293.473	154.54
293.937	142.32
294.401	134.83
294.865	147.01
295.329	136.99
295.793	124.6
296.257	128.21
296.721	128.69
297.185	135.69
297.649	124.33
298.113	130.17
298.577	129.92
299.041	131.32
299.505	144.13
299.968	122.68
300.432	147.3
300.896	137.17
301.36	147.46
301.823	143.6
302.287	124.23
302.751	130.65
303.214	125.59
303.678	138.88
304.142	132.66
304.605	123.01
305.069	144.25
305.532	149.81
305.996	142.45
306.459	139.21
306.923	144.5
307.386	124.87
307.85	123.09
308.313	127.05
308.776	128.09
309.24	133.39
309.703	134.42
310.166	143.1
310.63	132.06
311.093	130.37
311.556	145.23
312.019	125.43
312.482	127.62
312.946	131.91
313.409	138.14
313.872	126.45
314.335	138.6
314.798	132.31
315.261	147.97
315.724	123.58
316.187	138.97
316.65	126.84
317.113	122.8
317.576	138.19
318.039	133.42
318.502	144.63
318.964	127.06
319.427	133.33
319.89	127.67
320.353	144.26
320.816	127.11
321.278	138.96
321.741	132.26
322.204	129.21
322.666	132.35
323.129	129.34
323.592	136.32
324.054	130.83
324.517	132.75
324.979	121.55
325.442	128.09
325.904	133.39
326.367	143.8
326.829	125.25
327.292	141.79
327.754	118.42
328.216	127.34
328.679	133.46
329.141	130.93
329.603	148.07
330.066	136.39
330.528	130.02
330.99	126.11
331.452	138.56
331.914	130.43
332.377	135.46
332.839	127.91
333.301	134.13
333.763	146.26
334.225	130.89
334.687	123.91
335.149	140.96
335.611	119.14
336.073	125.67
336.535	137.15
336.997	139.2
337.459	127.11
337.92	142.67
338.382	139.47
338.844	144.96
339.306	136.02
339.768	128.77
340.229	147.19
340.691	133.33
341.153	140.24
341.614	128.08
342.076	119.75
342.538	123.47
342.999	130.27
343.461	133.22
343.922	144.54
344.384	138.01
344.845	132.37
345.307	126.3
345.768	168.12
346.23	134.66
346.691	120.64
347.153	142.67
347.614	130.15
348.075	124.41
348.536	131.33
348.998	129.41
349.459	136.26
349.92	168.59
350.381	132.58
350.843	146.46
351.304	133.3
351.765	146.78
352.226	116.95
352.687	127.6
353.148	126.71
353.609	142.91
354.07	136.84
354.531	137.62
354.992	128.38
355.453	135.45
355.914	145.11
356.375	147.21
356.836	126.1
357.297	130.8
357.757	130.97
358.218	123.57
358.679	127.45
359.14	134.41
359.6	129.78
360.061	144.11
360.522	131.77
360.982	136.54
361.443	131.19
361.904	129.71
362.364	138.95
362.825	145.59
363.285	150.19
363.746	150.51
364.206	144.69
364.667	132.96
365.127	135.68
365.588	140.53
366.048	141.46
366.508	144.27
366.969	133.27
367.429	143.11
367.889	147.07
368.349	136.55
368.81	140.15
369.27	147.17
369.73	151.81
370.19	135.89
370.65	148.19
371.11	144.91
371.57	150.61
372.031	157.98
372.491	172.86
372.951	155.22
373.411	173.93
373.871	161.06
374.33	176.68
374.79	154.27
375.25	176.92
375.71	203.82
376.17	182
376.63	191.23
377.09	211.18
377.549	194.79
378.009	194.62
378.469	217.12
378.928	222
379.388	206.88
379.848	235.77
380.307	247.13
380.767	257.02
381.227	249.55
381.686	270.92
382.146	300.85
382.605	295.89
383.065	309.39
383.524	299.97
383.983	341.08
384.443	336.4
384.902	336.57
385.361	361.31
385.821	352.97
386.28	395.76
386.739	405.26
387.199	411.9
387.658	438.73
388.117	433.43
388.576	457.85
389.035	478.32
389.494	479.4
389.954	512.93
390.413	532.25
390.872	539.45
391.331	586.94
391.79	593.77
392.249	613.58
392.708	627.92
393.166	663.79
393.625	692.94
394.084	726.25
394.543	727.1
395.002	773.2
395.461	790.49
395.919	817.34
396.378	835.77
396.837	876.38
397.296	892.14
397.754	944.18
398.213	956.41
398.672	1012.44
399.13	1020.03
399.589	1034.29
400.047	1066.18
400.506	1089.59
400.964	1119.22
401.423	1122.35
401.881	1166.26
402.34	1194.94
402.798	1223.49
403.256	1256.91
403.715	1286.68
404.173	1308.72
404.631	1326.89
405.09	1375.14
405.548	1384.51
406.006	1423.08
406.464	1454.14
406.923	1489.44
407.381	1515.25
407.839	1538.87
408.297	1592.14
408.755	1609.55
409.213	1630.2
409.671	1654.8
410.129	1709.63
410.587	1743.75
411.045	1756.11
411.503	1785.91
411.961	1805.64
412.419	1837.76
412.876	1863.34
413.334	1879.05
413.792	1902.64
414.25	1949.95
414.708	1967.89
415.165	1997.55
415.623	2045.34
416.081	2052.3
416.538	2100.33
416.996	2111.67
417.454	2148.93
417.911	2173.53
418.369	2197.3
418.826	2232.83
419.284	2225.87
419.741	2258.34
420.199	2280.03
420.656	2328.21
421.113	2346.83
421.571	2342.01
422.028	2373.53
422.485	2387.39
422.943	2422.22
423.4	2427.29
423.857	2438.38
424.314	2449.39
424.772	2475.29
425.229	2501.21
425.686	2519.28
426.143	2535.68
426.6	2569.92
427.057	2581.37
427.514	2586.45
427.971	2619.47
428.428	2640.54
428.885	2664.34
429.342	2685.3
429.799	2724.62
430.256	2716.22
430.713	2754.46
431.17	2762.07
431.627	2783.97
432.083	2807
432.54	2825.66
432.997	2850.53
433.454	2883.14
433.91	2901.59
434.367	2936.09
434.824	2963.09
435.28	2986.53
435.737	3012.64
436.193	3033.84
436.65	3061.14
437.106	3091.32
437.563	3121.76
438.019	3154.84
438.476	3173.04
438.932	3189.57
439.388	3209.43
439.845	3241.33
440.301	3252.14
440.757	3273.55
441.214	3292.47
441.67	3302.64
442.126	3324.43
442.582	3344.42
443.039	3373.13
443.495	3386.05
443.951	3410.97
444.407	3438.05
444.863	3491.43
445.319	3525.16
445.775	3544.79
446.231	3613.71
446.687	3650.01
447.143	3701.26
447.599	3765.88
448.055	3820.14
448.511	3849.59
448.967	3885.49
449.422	3943.57
449.878	3981.89
450.334	4003.04
450.79	4027.32
451.245	4060.89
451.701	4090.82
452.157	4117
452.612	4121.51
453.068	4132.51
453.524	4136.69
453.979	4155.1
454.435	4149.43
454.89	4187.81
455.346	4219.83
455.801	4231.47
456.257	4281.57
456.712	4305.69
457.168	4367.33
457.623	4413.62
458.078	4458.52
458.534	4499.08
458.989	4558.2
459.444	4635.35
459.899	4693.32
460.354	4802.59
460.81	4779.28
461.265	4844.93
461.72	4912.26
462.175	4982.57
462.63	5011.33
463.085	5104.05
463.54	5190.69
463.995	5273.93
464.45	5355.18
464.905	5431.78
465.36	5506.32
465.815	5562.75
466.27	5625.92
466.725	5674.66
467.18	5712.61
467.634	5742.49
468.089	5778.99
468.544	5829.74
468.999	5843.52
469.453	5869.53
469.908	5858.17
470.363	5833.35
470.817	5825.75
471.272	5786.74
471.726	5710.09
472.181	5646.14
472.635	5583.26
473.09	5539
473.544	5470.62
473.999	5408.34
474.453	5371.56
474.908	5348.34
475.362	5311.01
475.816	5272.81
476.271	5215.52
476.725	5187.28
477.179	5167.62
477.633	5184.25
478.087	5186.25
478.542	5231.43
478.996	5291.05
479.45	5303.26
479.904	5349.44
480.358	5383.93
480.812	5418.48
481.266	5451.68
