Data from T_2_B_MAYP1165941__0__20-01-17-979.txt Node

Date: Wed May 31 20:01:17 JST 2023
User: takis
Spectrometer: MAYP116594
Trigger mode: 0
Integration Time (sec): 5.000000E-2
Scans to average: 100
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
199.712	843.4
200.181	-156.25
200.65	30.69
201.119	-12.16
201.587	119.7
202.056	119.6
202.525	135.06
202.993	147.32
203.462	144.87
203.93	135.24
204.399	143.15
204.867	132.73
205.336	135.29
205.804	138.05
206.273	131.17
206.741	120.87
207.21	123.76
207.678	130.01
208.146	127.87
208.615	128.62
209.083	126.71
209.551	134.81
210.02	132.95
210.488	133.26
210.956	142.36
211.424	138.25
211.893	145.4
212.361	137.46
212.829	126.45
213.297	141.98
213.765	131.93
214.233	138.18
214.701	135.53
215.169	126.03
215.637	137.95
216.105	128.1
216.573	153.38
217.041	128.77
217.509	131.97
217.977	154.61
218.445	137.49
218.913	144.87
219.381	136.68
219.848	137.18
220.316	144.3
220.784	141.79
221.252	129.3
221.719	134.96
222.187	132.05
222.655	135.18
223.122	139.27
223.59	142.35
224.058	144.45
224.525	126.15
224.993	130.55
225.46	140.91
225.928	132.94
226.395	145.78
226.863	137.05
227.33	142.42
227.798	146.1
228.265	143.98
228.732	134.33
229.2	122.61
229.667	140.04
230.134	134.52
230.602	124.86
231.069	146.8
231.536	136.84
232.003	127.76
232.47	146.04
232.938	129.96
233.405	133.5
233.872	133.38
234.339	131.29
234.806	134.21
235.273	136.31
235.74	140.59
236.207	137.1
236.674	141.05
237.141	139.59
237.608	129.94
238.075	130.85
238.542	119.74
239.009	138.22
239.476	135.81
239.942	142.26
240.409	132.84
240.876	129.87
241.343	134.77
241.809	136.6
242.276	154.86
242.743	125.61
243.21	132.56
243.676	130.55
244.143	147.07
244.609	141.69
245.076	134.32
245.542	125.31
246.009	128.04
246.476	137.69
246.942	133.95
247.408	123.54
247.875	135.41
248.341	137.45
248.808	135.43
249.274	137.44
249.74	140.21
250.207	148.14
250.673	137.21
251.139	146.12
251.606	136.77
252.072	149.42
252.538	135.54
253.004	136.57
253.47	141.89
253.936	139.57
254.403	143.02
254.869	137.7
255.335	130.1
255.801	134.28
256.267	129.46
256.733	137.59
257.199	140.63
257.665	127.68
